X Y u mu P v dvdx dudx dvdy dudy
0.00070224978793236861 0.0010702451956336521 8.01030159 1.78948176e-005 183.39653 8.91620731 -302602.531 -271018.656 271019.281 246996.875
0.00071092561649639728 0.0010798778014483937 8.01840019 1.78947976e-005 179.340164 8.8801651 -303202.688 -272861.344 272862.188 249795.891
0.00071965107957106043 0.0010895166529772253 8.07833385 1.78948212e-005 175.393616 8.90157795 -302203.281 -273288.969 273289.688 251432.422
0.00072884729836564894 0.0010996234508757685 8.1305685 1.78948376e-005 171.248947 8.91225815 -301406.563 -273966.188 273966.75 253353.828
0.00073807721386184291 0.0011097144397109453 8.16982555 1.78948449e-005 167.099686 8.90880775 -300923.531 -274929.688 274930.125 255530.188
0.00074734055225796666 0.0011197895104960822 8.19615173 1.78948412e-005 162.945923 8.89127827 -300753.031 -276178.438 276178.75 257960.563
0.0007566337166170779 0.0011298447238793363 8.20952892 1.78948285e-005 158.789291 8.85966778 -300895.313 -277712.094 277712.281 260644.109
0.00076595698263146896 0.001139879540731234 8.22976494 1.78948176e-005 154.667038 8.83429909 -300894.406 -279082.531 279082.688 263170.844
0.00077579413690929055 0.0011504104267616023 8.29400349 1.78948449e-005 150.443954 8.85472775 -299629.938 -279368.188 279368.281 264850.469
0.00078566888542412703 0.0011609246308805128 8.34277058 1.78948612e-005 146.215332 8.85936737 -298667.688 -279952.406 279952.531 266817.031
0.00079558023909213037 0.0011714218092317356 8.37697029 1.78948667e-005 141.981689 8.84859753 -298026.125 -280839.469 280839.594 269062.438
0.00080552798947916657 0.0011819018105642788 8.3966198 1.7894863e-005 137.743088 8.82243824 -297704.906 -282028.969 282029.063 271586.281
0.00081550003851303687 0.0011923510014799266 8.40296173 1.78948467e-005 133.50528 8.78106022 -297756.5 -283541 283541.094 274380.469
0.00082552012788407198 0.0012027934514927609 8.44227314 1.7894854e-005 129.3535 8.77417946 -296975.625 -284242.875 284243 276449.875
0.00083607670985983069 0.0012137343200497469 8.504632 1.78948812e-005 125.065506 8.78947639 -295577.063 -284423.125 284423.313 278134.469
0.0008466745127951212 0.0012246574166944824 8.54896641 1.78948958e-005 120.771194 8.78754902 -294458.969 -284905.906 284906.125 280133.625
0.00085731194720705577 0.0012355622579085363 8.57703686 1.78949012e-005 116.47139 8.76894951 -293664.438 -285705.531 285705.75 282435.188
0.00086798528008397711 0.0012464441303794956 8.59006023 1.78948922e-005 112.16819 8.73366737 -293249.031 -286847.469 286847.719 285036.594
0.00087867868261485844 0.0012572857564475829 8.58668804 1.78948721e-005 107.867874 8.68127346 -293185.063 -288321.656 288321.969 287943.875
0.00088944323036301118 0.0012681391330284562 8.64880657 1.78949012e-005 103.715714 8.69631863 -291627.031 -288298.219 288298.469 289462.938
0.00090076464943989625 0.0012794905573279259 8.70766354 1.78949267e-005 99.3830261 8.70597553 -290078.063 -288354.5 288354.625 291141.25
0.00091213030813803986 0.0012908223467651774 8.74762344 1.78949394e-005 95.0440216 8.69726467 -288844.719 -288739.875 288739.906 293153.344
0.00092353942667493835 0.0013021338814227933 8.76962948 1.78949413e-005 90.6992111 8.67027283 -287960.313 -289469.938 289469.813 295497.125
0.00093497772294531844 0.001313410361368646 8.77357006 1.78949304e-005 86.3541565 8.624856 -287433.25 -290549.063 290548.75 298172.781
0.00094644792149513335 0.0013246541409260469 8.77707005 1.78949194e-005 82.0448761 8.57939625 -286868.688 -291581.188 291580.75 300809.531
0.00095853476035090315 0.0013364349638941388 8.85073948 1.78949576e-005 77.6955032 8.60191822 -284851.313 -291163.406 291162.969 302118.875
0.00097066930636345453 0.0013481948466694121 8.90441418 1.78949813e-005 73.339592 8.60484028 -283177.344 -291099.906 291099.406 303784.031
0.00098285124812791261 0.0013599323836177566 8.93913841 1.78949922e-005 68.9777756 8.58773041 -281910.969 -291428.469 291427.813 305814.188
0.00099508015373828357 0.0013716465850930482 8.95212746 1.78949904e-005 64.6096344 8.55062866 -280944.594 -292091.5 292090.781 308205.719
0.0010073284780913864 0.0013833118860349224 8.94406509 1.78949758e-005 60.2449951 8.49382114 -280295.906 -293094.094 293093.344 310950.156
0.0010196362187683088 0.0013949670640099707 8.97384262 1.78949849e-005 55.9861755 8.4740324 -278947.938 -293321.125 293320.375 312911.031
0.0010325800606463158 0.001407155046959174 9.04317474 1.78950213e-005 51.6367188 8.49067307 -276830.219 -292774.438 292773.781 314171.281
0.0010455747622528948 0.001419319880109715 9.09174633 1.78950449e-005 47.2808876 8.48607635 -275112.969 -292627.844 292627.375 315818.313
0.0010586215782774295 0.0014314610117267524 9.11836624 1.78950522e-005 42.9183464 8.45988178 -273774.406 -292872.188 292872 317857.531
0.0010717061194961122 0.0014435646473801007 9.12113571 1.78950468e-005 38.5535088 8.41239452 -272737.531 -293461.219 293461.281 320278.594
0.0010848090855264327 0.0014556144080002354 9.09996986 1.78950268e-005 34.1924591 8.344244 -271971.344 -294371.375 294371.625 323066.875
0.0010980053484623813 0.0014676811864140161 9.16031742 1.78950577e-005 30.0148029 8.35298252 -269918.938 -293794.531 293794.813 324278.313
0.0011118535910880701 0.0014802717778047683 9.22531796 1.78950941e-005 25.68853 8.36289215 -267783.219 -293160.813 293161.219 325488.219
0.0011257572459938358 0.001492837818264955 9.26684475 1.78951141e-005 21.3552494 8.35016918 -266024.063 -292926.25 292926.875 327108.531
0.0011397171929212299 0.0015053790972224691 9.28348732 1.78951195e-005 17.0145359 8.31495667 -264590.813 -293060.188 293061 329133.906
0.001153702208565944 0.0015178672775865039 9.27511406 1.78951086e-005 12.676136 8.25724792 -263487.906 -293563.688 293564.656 331561.344
0.0011677164675807496 0.0015303073890957195 9.25577831 1.78950941e-005 8.36802578 8.19225979 -262406.406 -294117.688 294118.625 334085
0.001182461588578013 0.0015433200003962869 9.33864403 1.78951414e-005 4.09308815 8.2173357 -259911.031 -293013.5 293014.531 334827.781
0.0011972718405003366 0.001556312888150412 9.39642811 1.78951759e-005 -0.190940335 8.21871185 -257787.938 -292315.844 292316.781 336000.25
0.0012121424455197032 0.0015692808636537411 9.42677784 1.78952014e-005 -4.48261356 8.19610596 -255973.938 -291982.094 291982.813 337588.281
0.0012270610787555277 0.0015822130677772188 9.43157387 1.78952032e-005 -8.77889156 8.15119934 -254471.094 -292011.469 292012.031 339588.688
0.0012419978628919236 0.0015950831779919694 9.41066551 1.78951814e-005 -13.0711212 8.08396053 -253284.172 -292405.906 292406.375 341999.656
0.0012570021366295539 0.0016079337599183856 9.42591572 1.78951959e-005 -17.2504864 8.04901314 -251638.922 -292199.656 292199.969 343706.625
0.0012727563735923722 0.001621346485742684 9.49981785 1.7895265e-005 -21.4619465 8.06379509 -249203.047 -291052.906 291053.031 344397.281
0.0012885727877384387 0.0016347323405933043 9.54673862 1.78953087e-005 -25.681345 8.05577278 -247057.781 -290259.781 290259.688 345506.188
0.0013044506564545478 0.0016480909269784435 9.56674767 1.78953287e-005 -29.9085159 8.02500534 -245202.438 -289819.406 289819.031 347032.188
0.0013203618019385559 0.0016613982902906692 9.55972672 1.78953251e-005 -34.1359291 7.97147799 -243641.234 -289733.594 289732.938 348973.844
0.0013362902659099574 0.0016746391674662088 9.52595234 1.7895296e-005 -38.3589706 7.89405441 -242437.766 -290052.5 290051.688 351359.375
0.0013523294554172271 0.001687891540536043 9.57677364 1.78953469e-005 -42.3869781 7.88943481 -240312.359 -289133.031 289132.406 352236.938
0.0013691312065844498 0.0017016918070333594 9.64360905 1.78954124e-005 -46.5171967 7.89715147 -237928.844 -287931.781 287931.469 352854.594
0.0013859984813147095 0.0017154640303391573 9.68153 1.78954524e-005 -50.6554756 7.88188648 -235793.578 -287055.219 287055.313 353883.969
0.0014029301635156207 0.0017292076616788402 9.69112873 1.7895467e-005 -54.8015022 7.84326267 -233937.797 -286528.156 286528.563 355337.813
0.0014198793663420107 0.001742883118967947 9.67241764 1.7895456e-005 -58.9435501 7.7803607 -232411.516 -286390.656 286391.156 357237.844
0.0014368458726750886 0.0017564887566898942 9.62638569 1.78954215e-005 -63.0771027 7.69570875 -231134.313 -286566.656 286567.281 359523.281
0.0014546742086252681 0.0017706998662545986 9.71417522 1.78955106e-005 -67.1050339 7.72056389 -228529.25 -284959.375 284959.938 359623.406
0.0014725709458666832 0.0017848824450505153 9.77246189 1.78955725e-005 -71.1409225 7.72171593 -226188.359 -283692.594 283693.125 360149.625
0.0014905361832147498 0.0017990350178901148 9.80123043 1.78956088e-005 -75.1845551 7.69791079 -224160.656 -282810.5 282811.031 361133.344
0.0015085544302589262 0.0018131436435129902 9.79913902 1.78956179e-005 -79.2324219 7.64970207 -222397.688 -282273.063 282273.625 362552.75
0.0015265853346237291 0.0018271772811091049 9.7658844 1.78955979e-005 -83.2755814 7.57811022 -220860.703 -282044.031 282044.719 364379.969
0.0015446781711066062 0.0018411757354527482 9.75562 1.78955997e-005 -87.2304993 7.52573204 -219139.375 -281514.156 281514.875 365792.719
0.0015636446129227723 0.0018557656283364613 9.83567905 1.78956852e-005 -91.1534348 7.54459286 -216615.891 -279867.5 279867.938 365796.219
0.0015826820124704623 0.0018703255349950493 9.88549614 1.78957453e-005 -95.0840378 7.53822422 -214395.359 -278601.344 278601.938 366261.656
0.0016017919332771747 0.0018848541630783683 9.9037571 1.78957762e-005 -99.0225067 7.50682878 -212443.75 -277687.5 277688.438 367174.969
0.0016209371482676122 0.0018993220096479345 9.88967705 1.7895778e-005 -102.961121 7.4508214 -210736.797 -277103.563 277104.844 368519.969
0.0016400926307651267 0.0019137108665525108 9.84297562 1.78957507e-005 -106.894882 7.37173557 -209217.328 -276795.094 276796.375 370254.5
0.0016593594158064006 0.0019281005003426333 9.8694067 1.78957889e-005 -110.670547 7.35062742 -207181.469 -275672.281 275673.531 370850.656
0.0016795094789527484 0.0019430650144332282 9.94162464 1.78958744e-005 -114.486076 7.36206055 -204830.094 -274076.031 274076.938 370819.125
0.0016997424984420226 0.0019580046805979657 9.98178673 1.7895929e-005 -118.310913 7.34894753 -202717.609 -272806.188 272806.563 371219.531
0.0017200476791923956 0.0019729106586150445 9.98865223 1.78959635e-005 -122.142799 7.31125164 -200818.25 -271838.156 271837.938 372033.656
0.0017403699932513877 0.0019877421266275919 9.96366405 1.78959563e-005 -125.971718 7.25014114 -199141.188 -271178.75 271178 373264.156
0.0017607009900239394 0.0020024920409542056 9.90586853 1.78959162e-005 -129.795868 7.16494179 -197688.047 -270830.156 270828.844 374913.438
0.0017811862258268203 0.0020172686324105228 9.96679401 1.78960181e-005 -133.403137 7.16979647 -195527.016 -269310.438 269309.156 374844.438
0.0018025769569815315 0.0020326133269704706 10.0276899 1.78961309e-005 -137.116882 7.17325258 -193317.141 -267745.719 267744.594 374766.813
0.0018240426350387966 0.0020479258800549923 10.0568752 1.78962018e-005 -140.838074 7.15403938 -191298.094 -266460 266458.969 375084.719
0.0018455708280085594 0.0020631972961666642 10.0542841 1.78962291e-005 -144.564575 7.11213446 -189471.328 -265454.406 265453.469 375798.563
0.0018671055294886395 0.002078386495580683 10.0195436 1.78962146e-005 -148.286591 7.04680443 -187862.484 -264754.156 264753.156 376927.375
0.0018886605482503331 0.002093501396635306 9.96459484 1.78961727e-005 -151.987823 6.96666336 -186412.047 -264256.625 264255.5 378313.5
0.0019112471803253716 0.0021092495577605848 10.0487995 1.78963237e-005 -155.602142 6.98712921 -184181.688 -262482.344 262481.688 377825.406
0.0019339114932257183 0.0021249656292064373 10.100831 1.7896431e-005 -159.223801 6.98497152 -182133.031 -260978.609 260978.344 377727.813
0.0019566521874571385 0.0021406491181515863 10.1207409 1.78964929e-005 -162.8526 6.96112251 -180240.125 -259717.594 259717.859 377996.594
0.00197943788532504 0.0021562774464916408 10.1083393 1.78965111e-005 -166.483505 6.91380358 -178555.438 -258754.531 258755.156 378677.875
0.002002227157945788 0.00217182049831349 10.06287 1.78964856e-005 -170.109802 6.84378052 -177051.328 -258060.281 258061.297 379747.75
0.0020250850440773254 0.0021873233929370715 10.0420542 1.78964929e-005 -173.666641 6.79199743 -175461.984 -257171.531 257172.672 380480.563
0.0020489846303199115 0.0022034460933522751 10.1187439 1.78966384e-005 -177.209122 6.80830622 -173398.109 -255474.703 255475.234 379988.813
0.0020729619042574345 0.002219536856738747 10.163558 1.78967384e-005 -180.75853 6.80278635 -171497.5 -254027.922 254028 379868.469
0.0020970182614052364 0.0022355939971140351 10.175559 1.78967966e-005 -184.314941 6.77312851 -169809.078 -252887.25 252887.469 380174.813
0.0021211029833969838 0.0022515814722173289 10.1537857 1.78968075e-005 -187.870697 6.72165442 -168264.875 -251978.125 251978.266 380841.125
0.0021451882897138763 0.0022674825207831782 10.0988903 1.78967694e-005 -191.421783 6.64923382 -166853.297 -251285.453 251285.203 381849.25
0.0021693913613963106 0.0022833775073346002 10.1103954 1.78968239e-005 -194.875397 6.62285566 -165217.328 -250132.156 250131.906 382067.688
0.0021946447970213911 0.0022998786533708769 10.1806297 1.7896964e-005 -198.373566 6.63571501 -163329.641 -248536.672 248536.734 381604.438
0.0022199778196924269 0.0023163472880916706 10.2185459 1.78970622e-005 -201.878494 6.62545919 -161626.609 -247216.453 247216.406 381535.813
0.002245391866793788 0.0023327818061735488 10.2232084 1.78971113e-005 -205.390228 6.59358549 -160065.297 -246125.141 246124.938 381825.563
0.0022708174761689745 0.0023491368868895912 10.1944494 1.78971131e-005 -208.899124 6.54008102 -158650.641 -245266.781 245266.406 382474.563
0.0022962407514656715 0.002365403949084079 10.1324434 1.78970658e-005 -212.403275 6.46618748 -157357.953 -244612.859 244612.484 383456.281
0.0023218304479213632 0.0023816956729675255 10.1736212 1.78971641e-005 -215.802155 6.46174812 -155743.813 -243304.078 243303.828 383299.031
0.0023484904414476735 0.0023985861966403883 10.2376404 1.78973023e-005 -219.290405 6.46983528 -154065.734 -241867.438 241866.891 382934.344
0.0023752334313011042 0.0024154447311712573 10.2680264 1.78974169e-005 -222.785217 6.4567132 -152511.672 -240637.625 240637 382904.094
0.002402055621117481 0.0024322688460638397 10.2664118 1.78974697e-005 -226.286453 6.42339945 -151085.094 -239619.375 239618.688 383214.688
0.0024288741000424116 0.0024490060899330689 10.2328215 1.78974551e-005 -229.783279 6.37000799 -149791.5 -238817.484 238816.734 383867.719
0.0024556883628056646 0.0024656552570488594 10.1669178 1.78973714e-005 -233.275604 6.29632902 -148632.297 -238234.25 238233.422 384866.781
0.0024827132727716426 0.0024823522387428564 10.232748 1.78975679e-005 -236.676498 6.30733299 -147116.453 -236894.297 236893.516 384497.688
0.0025108150740834408 0.0024996325483116425 10.2895126 1.78977425e-005 -240.195496 6.31214714 -145603.703 -235586.5 235585.797 384234.719
0.0025389968038714295 0.0025168797793593146 10.3150797 1.78978516e-005 -243.72084 6.29784107 -144205.469 -234474 234473.422 384295.469
0.0025672486359082296 0.0025340878267059151 10.3094072 1.78978898e-005 -247.251297 6.2643981 -142922.375 -233557.406 233557 384680.219
0.0025954940409523577 0.0025512089010241231 10.2720737 1.78978626e-005 -250.777237 6.21126461 -141766.313 -232849.781 232849.578 385399.219
0.0026237445327441959 0.0025682482280472477 10.2107182 1.78977843e-005 -254.296249 6.14305019 -140719.641 -232312.422 232312.469 386379.625
0.0026532432098314938 0.002585953891972536 10.2951794 1.78980263e-005 -257.883759 6.1648159 -139264.594 -230964.516 230964.5 385943.344
0.0026828254488092647 0.0026036266181733293 10.34795 1.78981973e-005 -261.477844 6.16746473 -137920.781 -229809.047 229808.969 385830.813
0.0027124891859633643 0.002621266262255291 10.3693647 1.78982918e-005 -265.078247 6.15213013 -136673.453 -228828.953 228828.75 386027.875
0.0027422144507118283 0.0026388609835368512 10.3595304 1.78983209e-005 -268.682587 6.11764002 -135541.359 -228044.453 228044.172 386547.594
0.0027719304142259857 0.0026563670748078628 10.3177786 1.78982773e-005 -272.282196 6.06375647 -134528.297 -227460.125 227459.813 387394.75
0.0028016919161361156 0.002673816272978061 10.2820969 1.78982482e-005 -275.874603 6.01401567 -133528.281 -226868.563 226868.188 388203.531
0.0028327092752765135 0.0026919172129976536 10.3646679 1.78984865e-005 -279.578918 6.03475618 -132221.297 -225664.781 225664.375 387935.344
0.0028638113935360704 0.0027099852738694291 10.4155645 1.78986502e-005 -283.289856 6.03688955 -131018.445 -224645.516 224645.031 387985.25
0.0028949977945148353 0.0027280191766462275 10.4344387 1.7898743e-005 -287.007263 6.01997042 -129923.953 -223816.031 223815.438 388358.375
0.0029262408481281381 0.0027460025667094623 10.4210262 1.78987575e-005 -290.727875 5.98446083 -128932.258 -223170.656 223169.922 389052.656
0.0029574713472059278 0.0027638955936237597 10.3753233 1.78986957e-005 -294.44342 5.93058252 -128043.664 -222708.891 222707.984 390065.688
0.0029887872291576626 0.0027817549780469386 10.3627033 1.78987084e-005 -298.165497 5.8962841 -127100.484 -222107.172 222106.328 390801.969
0.003021363570865486 0.0028002492647525813 10.4452925 1.78989485e-005 -302.033508 5.91671038 -125920.031 -221035.813 221035.563 390717.656
0.0030540272563624213 0.0028187101802677464 10.4956722 1.78991104e-005 -305.908356 5.91871595 -124839.492 -220145.641 220145.953 390953.344
0.0030867782376295754 0.0028371356099032093 10.5134277 1.78992013e-005 -309.789825 5.90079975 -123872.742 -219451.063 219451.719 391514.375
0.0031195842958843707 0.0028555060041918229 10.4972229 1.78992032e-005 -313.674255 5.8646245 -123001.148 -218937.438 218938.547 392410.875
0.0031523741728185358 0.0028737834665424544 10.4479389 1.78991177e-005 -317.553223 5.81055307 -122225.867 -218602.969 218604.578 393632.688
0.0031852893498904781 0.0028920479197678556 10.4561558 1.78991741e-005 -321.460724 5.78900051 -121335.563 -218012.625 218014.531 394369.594
0.0032194644685125721 0.0029109265057707628 10.5409021 1.78994196e-005 -325.535126 5.80977631 -120256.508 -217056.453 217058.469 394479.406
0.0032537316178295043 0.0029297698855301874 10.5921869 1.7899587e-005 -329.616699 5.81120586 -119281.852 -216287.609 216289.688 394916.094
0.0032880919494857512 0.0029485766340822672 10.6090765 1.78996706e-005 -333.705566 5.79304218 -118412.32 -215709.781 215711.922 395690.875
0.0033225068506214572 0.0029673248053394318 10.5906925 1.78996579e-005 -337.797272 5.75603676 -117642.281 -215322.078 215324.344 396820.125
0.0033569011708838598 0.0029859756079884357 10.537652 1.78995469e-005 -341.882965 5.7012043 -116966.977 -215118.984 215121.422 398300.188
0.003391461724074017 0.0030046316317144687 10.5648108 1.78996434e-005 -346.022614 5.69000959 -116116.172 -214545.203 214547.406 399090.5
0.0034272753854782171 0.0030238761112531842 10.6537905 1.78999016e-005 -350.340302 5.71165037 -115109.367 -213676.703 213678.344 399391.094
0.0034631872897454854 0.0030430828368085 10.7075453 1.79000799e-005 -354.665833 5.71298075 -114211.461 -213004.109 213005.469 400034.719
0.0034992002372844135 0.0030622512490463159 10.7243986 1.79001581e-005 -358.999573 5.69445086 -113417.742 -212530.734 212531.828 401050.063
0.0035352697603235695 0.0030813573949383674 10.7039337 1.7900129e-005 -363.336243 5.6563158 -112727.195 -212257.422 212258.156 402443.688
0.0035713133670688913 0.003100359924337459 10.6464319 1.78999853e-005 -367.666107 5.59990358 -112132.883 -212178.781 212178.875 404219.906
0.0036075662712495718 0.0031193838133573432 10.6910057 1.79001254e-005 -372.077271 5.59695768 -111300.086 -211608.813 211608.922 405093.594
0.0036450560941716577 0.0031389629656920258 10.7865543 1.79004091e-005 -376.672729 5.61972904 -110334.289 -210792.203 210792.672 405572.844
0.0036826536458734183 0.0031585016692150707 10.8439827 1.79005983e-005 -381.276978 5.62120008 -109482.516 -210186.641 210187.188 406431.813
0.0037203620715308356 0.0031779994980474561 10.8612814 1.79006711e-005 -385.890625 5.60186958 -108738.383 -209794.078 209794.672 407701.906
0.0037581306165434831 0.0031974300580070035 10.8382063 1.79006238e-005 -390.507446 5.5618577 -108101.875 -209615.047 209615.672 409385.094
0.0037958669009516017 0.0032167484327821211 10.7748356 1.79004401e-005 -395.116486 5.50264645 -107563.961 -209642.047 209642.969 411486.656
0.0038338589328324067 0.0032361021696042849 10.835391 1.79006256e-005 -399.825562 5.50585365 -106722.992 -209050.734 209051.672 412452.594
0.0038730589558645702 0.0032559689693737403 10.9407244 1.79009494e-005 -404.717621 5.53038168 -105760.461 -208235.719 208236.516 413068.969
0.0039123800742270603 0.003275791444890866 11.0035896 1.79011586e-005 -409.619965 5.53209972 -104917.633 -207649.094 207649.625 414109.656
0.0039518251292873178 0.0032955691501993043 11.0219297 1.79012313e-005 -414.533173 5.51143312 -104189.055 -207295.469 207295.797 415613.625
0.003991335825587119 0.0033152727351465814 10.9954281 1.79011586e-005 -419.450043 5.46853971 -103574.547 -207175.719 207175.953 417584.875
0.0040308063377160509 0.0033348523813501252 10.9241266 1.79009257e-005 -424.357941 5.40495634 -103065.227 -207284.219 207284.625 420035.813
0.0040705776133861194 0.0033544764345702074 10.9960995 1.79011549e-005 -429.365601 5.4108696 -102193.141 -206646.406 206646.047 421101.688
0.004111521947288691 0.0033745663789553626 11.1122084 1.79015315e-005 -434.548157 5.43687677 -101194.891 -205774.109 205772.625 421801.531
0.0041526000454289022 0.0033946052010763268 11.1823778 1.79017752e-005 -439.744232 5.43888426 -100321.563 -205147.578 205145.203 422972.656
0.0041938200330722758 0.0034145947193067816 11.2016401 1.79018498e-005 -444.952667 5.41614246 -99572.4688 -204783.297 204780.109 424682.719
0.0042351100195125446 0.0034345001749819747 11.1689062 1.79017461e-005 -450.163757 5.36863041 -98948.0313 -204684.859 204680.891 426943.938
0.0042763437682516881 0.0034542641945412818 11.0824146 1.79014387e-005 -455.359985 5.29697037 -98444.0859 -204854.594 204849.766 429781.656
0.0043179237169713369 0.0034740777846177604 11.1572409 1.79016934e-005 -460.651489 5.30049801 -97526.9609 -204156.141 204151.188 430983.438
0.0043606425421007997 0.0034943081797814603 11.2831936 1.79021281e-005 -466.109192 5.32662773 -96459.875 -203169.828 203165.141 431723.438
0.0044035171218606726 0.0035144819089884542 11.3553019 1.79023973e-005 -471.57724 5.32540321 -95536.1016 -202473 202468.813 433032.406
0.004446557897471214 0.0035346008710453753 11.3675346 1.79024519e-005 -477.060394 5.29611397 -94749.2109 -202076.688 202073 434982.063
0.0044896433811509326 0.0035546085299851897 11.318531 1.79022863e-005 -482.54422 5.238873 -94098.2891 -201982.75 201979.469 437583.094
0.0045326570564238619 0.0035744547782561231 11.207284 1.79018771e-005 -488.016235 5.15463066 -93574.9375 -202185.031 202181.938 440845.25
0.0045760685954126029 0.003594353407414784 11.2766476 1.79021335e-005 -493.54422 5.15123463 -92600.2031 -201405.453 201402.922 442194.281
0.0046205622580257344 0.0036146064523992498 11.4224396 1.79026702e-005 -499.21051 5.18107176 -91411.2188 -200188.047 200186.297 442774.656
0.0046652439132497123 0.0036347979806382212 11.5024176 1.79029921e-005 -504.894226 5.17856979 -90386.0938 -199313.531 199312.938 444051.25
0.0047101209109147784 0.0036549272073683205 11.5121918 1.79030521e-005 -510.597076 5.14440918 -89509.3516 -198779.625 198779.953 446084.25
0.0047550351316658418 0.003674923243150636 11.450964 1.79028375e-005 -516.299194 5.07920027 -88777.9453 -198584.484 198585.359 448878.656
0.0047998627494355199 0.0036947356655330811 11.3196697 1.79023391e-005 -521.985535 4.98500824 -88177.8125 -198711.188 198711.891 452426.25
0.004845100729368325 0.0037145813293686129 11.3670712 1.79025392e-005 -527.670898 4.96743011 -87150.6563 -197859.703 197860.688 453987.406
0.0048913669807851617 0.0037347197275637324 11.5375156 1.79032231e-005 -533.442078 5.00183582 -85808.9375 -196311.922 196313.438 454204.813
0.0049378526367013838 0.0037547881907316902 11.6315527 1.7903636e-005 -539.234253 5.00050116 -84642.7422 -195153.875 195155.313 455258.094
0.0049845635259959057 0.0037747850589471298 11.6452122 1.79037361e-005 -545.048584 4.96419477 -83633.5391 -194371.813 194372.781 457179.281
0.0050313288838264442 0.0037946358930524273 11.5769625 1.79035069e-005 -550.863892 4.89346838 -82776.7734 -193961.844 193962.063 459972.656
0.0050779854891251988 0.0038142768540445123 11.4278326 1.79029266e-005 -556.660645 4.79119253 -82049.6641 -193891.953 193891.406 463610.313
0.0051250080515043784 0.0038339060020214331 11.427702 1.79029703e-005 -562.407471 4.74961185 -80995.5859 -193018.891 193017.906 465537.625
0.0051730139539702975 0.0038537689045565282 11.6315527 1.79038634e-005 -568.155762 4.79080391 -79487.6484 -191050.063 191049.078 465158.125
0.0052212758459300179 0.0038735527973902204 11.747489 1.79044273e-005 -573.927979 4.79285192 -78164.0859 -189514.219 189512.422 465753.719
0.0052697973675826428 0.0038932543148735227 11.7716026 1.79046147e-005 -579.725281 4.75669003 -77000.3828 -188382.609 188379.781 467329.5
0.0053184186082844741 0.0039128060376371595 11.7020979 1.79044091e-005 -585.528748 4.68255377 -75993.2813 -187651.688 187647.828 469886.594
0.0053669051894851532 0.0039321172460683165 11.5388145 1.79037688e-005 -591.311768 4.57427979 -75103.0859 -187260.672 187256.656 473365.438
0.0054156131790153942 0.0039513321889239374 11.4490795 1.79034596e-005 -597.010986 4.49442863 -74064.8203 -186466.969 186462.813 475948.75
0.0054653026389937225 0.0039707395893741225 11.6954174 1.79046438e-005 -602.544312 4.54450512 -72412.2109 -184030.094 184025.375 474731.719
0.0055152878432997831 0.0039900580043649688 11.8420601 1.79054296e-005 -608.10498 4.55224037 -70938.2656 -182042.219 182038.094 474596.125
0.0055655698552919304 0.0040092823046918883 11.885108 1.79057661e-005 -613.693359 4.51926517 -69614.8672 -180465.547 180462.203 475529.031
0.0056160354412351605 0.0040283664085195275 11.8226967 1.79056315e-005 -619.296875 4.44600201 -68436.4453 -179293.156 179290.453 477529
0.0056663424522964091 0.0040471805750995019 11.6543293 1.79049985e-005 -624.877808 4.33465719 -67390.0703 -178501.578 178498.75 480557.188
0.0057165663870624266 0.0040657587078326016 11.4145632 1.7904018e-005 -630.418152 4.19916248 -66411.9453 -177921.75 177917.828 484217.344
0.005767855786801019 0.0040845207401807885 11.7119579 1.79055842e-005 -635.537659 4.25986338 -64650.4492 -174983.844 174982.031 481897.719
0.0058195014006637708 0.0041031913489334411 11.899066 1.79066901e-005 -640.68689 4.27574205 -63060.168 -172509.078 172508.375 480757.25
0.0058714844009283658 0.0041217574524517612 11.9708996 1.79073722e-005 -645.86499 4.24947357 -61601.2266 -170429.859 170429.609 480729.219
0.0059237819562736656 0.0041402087006606018 11.9292517 1.79073595e-005 -651.070618 4.18269157 -60266.9453 -168736.391 168736.359 481814.469
0.0059758998464083833 0.0041583675196341843 11.7714949 1.79067611e-005 -656.25415 4.07495832 -59071.3203 -167448.984 167448.781 484013.438
0.006027800477870127 0.0041762219593198518 11.496726 1.79056242e-005 -661.412964 3.93023515 -57972.2383 -166490.422 166490 487225.438
0.0060807807879146103 0.0041942195756111862 11.6707678 1.79067538e-005 -666.113831 3.93961096 -56362.0156 -163771.563 163771.813 485562.438
0.0061339560771577709 0.0042120465094790576 11.9069691 1.79085382e-005 -670.643799 3.964643 -54733.957 -160867.719 160868.297 483244.094
0.0061875011849084807 0.0042297556172369456 12.0203953 1.79097497e-005 -675.202271 3.94877338 -53206.6211 -158311.266 158311.656 482016.531
0.0062413901044113705 0.0042473393762541278 12.0144253 1.79101153e-005 -679.78772 3.89356041 -51776.6367 -156094.984 156095.578 481872.344
0.0062952510056076948 0.0042646733342782796 11.8875303 1.7909626e-005 -684.368469 3.79887199 -50455.2695 -154238.828 154240.016 482826.781
0.0063489024947332327 0.0042816939824562288 11.637558 1.79082635e-005 -688.928955 3.66418481 -49249.2734 -152756.719 152758.875 484900.031
0.0064030250081550319 0.004298609742448006 11.5605602 1.79082035e-005 -693.181396 3.58725214 -47884.3711 -150613.594 150615.938 484977.406
0.0064575907163086929 0.0043154180368831672 11.854188 1.79109793e-005 -696.898193 3.62428808 -46280.3398 -147340.031 147341.391 481339.875
